product_type,price
U,51.3544521371215
D,282.6246394482345
U,1.2
D,277.0690195680337
A,405.64324958125593
U,99.10857850686624
M,240.8065310865113
M,182.70036662785412
M,253.08772185477125
C,340.0698257035527
U,217.04032279622334
D,186.6097877409945
C,302.5330990466614
M,65.48762058110667
M,139.27080718368404
C,280.832686475526
M,263.8919564594382
A,351.87815660859167
U,67.15086364681797
A,352.31451721821855
O,131.65231691700882
U,136.90974940546897
M,193.5703147757723
U,26.107575183463766
U,134.31469454747509
U,62.75612604712792
D,247.07460060452112
A,359.99843631646945
M,136.1000737276974
A,445.7914363892951
D,319.386165553957
D,320.9125653418485
A,341.28105316532776
O,127.43273586661304
D,338.2295470084691
C,270.6154856832155
A,323.0169798883391
C,177.33821319958363
C,282.11490438220113
O,131.9166643966013
D,332.26266755833046
O,189.8184744282216
C,163.25951027011067
D,290.7840296915558
C,316.33923930448447
U,179.07939877470275
O,127.7527191506668
C,296.3103100034515
O,224.41593513967487
A,266.20447938956136
A,285.0705696477476
C,154.93267958300186
A,311.4595170717531
M,226.9031325526103
O,118.26851777205385
O,139.4338136066111
D,323.6609897334525
D,344.81079599556574
A,399.4052562381476
D,379.20579348350157
A,292.49631303262595
O,131.8065978695988
D,264.0588411404889
O,131.24958896223228
A,339.75501977511317
A,339.7237110616947
U,152.65241423557887
M,145.86128369166542
O,179.9038591491243
O,185.7643517249101
A,436.8117434904232
D,351.0032858433099
D,240.83326403409777
M,215.4930398166938
A,342.1886534491531
M,206.3522689310071
U,19.603881383664515
U,4.325709500154844
U,104.65634645916747
D,359.0215635312742
A,406.3140484366438
C,300.45638930306484
M,193.01985493527658
D,387.5672112733623
A,339.7015871074998
D,234.22290163379822
U,61.2932623764113
O,139.85225300485868
M,104.4869185293408
D,263.0290316917944
U,70.51969536466937
D,360.6917962091136
D,298.9301607308343
C,239.206367631917
C,230.53943618411236
U,131.71496539065248
D,293.0632243644233
C,274.426307312359
A,268.77211844854367
A,475.573583558998
M,167.10471436987154
M,166.7415882520337
A,349.8454490806917
M,145.41387174675137
A,349.93625755655216
M,203.54339366027682
A,409.7051344499397
A,320.8557798033188
O,57.85903715616419
M,188.87975365178968
A,404.374573688513
C,267.3487826590073
D,327.50926648292807
O,132.54066499170642
D,313.70089665360024
M,179.76394485161438
C,302.1779991658629
O,80.01744936426343
U,140.0293820069252
O,243.63926109849712
U,145.78245045123333
D,365.1300484448403
C,219.64385286921143
D,314.9157714877711
C,317.500481714471
M,186.49585078050637
C,265.97877973867196
A,392.2704810518738
U,40.58922682217669
A,404.2211780095829
M,256.7253037909355
D,269.84068148663647
A,368.8879430221632
U,88.07610188478249
U,164.67946937321008
C,277.0631712603443
O,162.53133688598737
A,314.4233448604636
U,21.288143962339205
A,335.1320674833664
U,49.21624129552025
D,379.00253585287976
D,286.7925196014333
C,220.32025830713155
M,261.41581032732273
M,183.37509585101165
A,447.42317507431596
M,236.64461751106023
D,303.77864442242304
O,101.96809604759933
A,345.4051433764157
A,385.5059438915631
D,230.94833633169534
D,229.4370639968264
D,344.33541717872026
D,229.82232909870186
D,319.9835206128057
D,217.82691345109222
M,208.44765122920123
M,105.79096417791185
C,299.57288800831867
C,335.15925240775516
U,48.19286860514565
U,59.22856604593134
M,237.17384872856547
D,228.78764875741322
A,289.0344709530418
A,238.15537168756106
D,225.81349068361789
D,209.0111498001891
M,228.95110807975672
C,227.7729323470693
O,174.5216028723233
A,375.4464683228148
D,285.2487806137244
M,138.04508018087057
D,233.94014309785757
A,306.3931849076583
C,275.3937275570039
D,326.70669968486254
D,281.1512883749408
D,299.3588937341003
A,362.2210107239428
M,225.76703101583362
A,308.3701182858681
A,375.75888558977607
M,198.1609954590128
U,115.30047409600795
A,418.3798032798407
M,186.31535906886293
M,137.48351794040843
M,154.1703168974904
M,317.2496275793606
D,264.80580577315334
D,358.31709252389453
C,203.40139835364886
A,216.54240860449508
A,321.415822975924
O,56.201080835969066
M,200.41514478877934
M,205.64169210958912
M,191.239819930203
D,321.0792713924118
C,281.7715126245569
O,212.71361937546527
O,129.847755965455
D,257.6633947733917
A,362.7182384673724
D,299.8174692361499
D,372.82265899552795
O,156.3313455901052
M,201.15792521703418
M,223.30164505726532
U,142.98552460935392
D,283.8295028502468
U,62.94393759622268
O,174.7693686691968
A,337.9844930953584
A,350.23000651440464
U,33.35337972442282
O,154.79103595435728
C,233.1093479414703
D,278.0933711146135
C,287.77141726253484
M,274.1155702688692
O,130.02685765615809
A,343.06564579562496
D,385.90356144680715
A,338.66833481946213
A,335.1907655491246
D,308.2649311588639
D,290.15498011467207
D,323.3436043079562
D,363.54911097622147
C,237.98974887146315
M,254.82937939185052
A,319.2214704095087
M,193.66587435317354
O,158.49131498413627
O,141.5453851703256
A,313.0074579801253
A,332.3454178547728
O,176.41283623860463
O,125.61082032353785
D,180.3951637076842
M,203.93177355002695
M,186.42929894849803
A,407.68314902703855
O,55.53525288503377
M,263.9836291748062
A,310.1616951084089
A,380.7858286484104
D,281.38118004069906
C,347.4454339108896
U,110.57772654912381
C,259.0555884497604
O,169.9122315609461
A,482.54274188268766
O,181.08943659130918
C,234.64256358464866
C,316.41196528780426
A,380.89721822733844
C,302.6626373883963
U,123.2895972214316
O,241.75124845236957
M,18.8386072200144
O,175.7415228578682
D,334.75545915602686
D,298.53559225177867
M,185.0216974887003
U,32.18999579566896
D,245.1041965159478
A,450.9313957482027
D,267.7085096569217
C,167.3265655843916
O,126.6258893392721
A,371.26135661245166
M,176.90737668546288
A,296.5679672252361
U,157.4108599545252
U,99.09456926630241
A,393.5642554179603
U,227.91069372784807
A,409.7289071088941
U,98.26387284308954
M,161.41921429857246
D,337.4691900768803
M,208.51598651344798
A,346.01765612730344
U,136.9587235915905
A,355.5747932712464
C,364.57675604666423
A,280.1594503095087
O,159.96706681949442
U,104.67372205760336
O,236.00773773257822
D,304.085324506322
D,379.7660368458583
O,40.22679414459135
U,38.50573235892193
U,36.67499686191381
M,202.197408439993
A,367.79762225432864
A,408.9467256053114
U,161.3423783992151
C,234.28555994772748
D,310.8024178172022
U,37.18864887429113
D,200.2685842336592
A,411.6507431000959
D,335.6641282583013
A,398.4130089135361
U,89.76433325860582
D,288.97797051242776
C,258.5527191109089
U,1.2
M,160.20359313660484
O,196.5124998742186
O,130.78262341256251
C,198.8299231597387
O,248.82639949049528
U,214.1103687460768
D,297.89033174883775
U,1.2
A,367.15344186713224
U,99.18383261640194
D,334.5103018748272
D,352.54177383458057
M,213.77251562127276
A,354.14731281933706
U,70.6520171660235
M,239.21180586210093
A,249.2770315308703
D,216.70248173001832
A,351.97679198690366
C,280.03758164864564
O,129.37554544839438
A,334.8682069668828
C,241.1632820647273
A,273.81819768926476
A,427.45012378952435
O,228.5536699903862
U,121.11945320488763
A,374.85558321111205
U,52.52943177457453
A,364.50184572731615
M,130.33211308617058
D,243.48191432831103
M,243.42765493545656
A,382.62751140460057
A,383.4201872727222
A,364.3845663087641
U,105.26584720048841
D,337.53945893798027
M,243.4463061527913
D,361.9333229140627
M,203.9817653676449
A,424.06419080050557
U,71.23794356444947
M,176.17479500814736
D,306.9270317249825
O,159.78719538047963
M,190.42599866307893
A,389.75765428675834
M,185.78912100753828
M,243.1263000942483
M,280.6876337751449
U,105.83615806231717
M,113.53986470271626
A,312.28489862932315
A,407.0801791494869
A,312.0836469297258
A,313.141226433622
D,348.45141000624216
A,334.6661423945033
O,91.70114074422271
M,178.86034367502484
M,229.92834100893708
D,252.9339966195937
D,222.1591584166196
M,137.13265300372095
D,311.3635745709097
A,322.43528833518354
M,221.95392258658234
M,165.95224940039733
O,99.01268247537104
A,349.54553393145045
M,209.91601804438014
C,237.33529514268082
O,181.57167307515536
M,140.12566483058984
M,82.68682030433948
M,268.3960017939483
A,413.0900927574914
C,313.5827241634712
D,350.4928644343461
O,82.32838112104017
M,180.19518710677193
M,155.05965542918264
M,185.0878682809918
D,288.99607251200786
O,206.31910704584416
D,373.2195791871248
O,33.82227427818869
U,145.90615277343556
D,306.9069954471042
C,302.34613246364756
O,242.94801052923623
M,229.75262131947787
A,364.8125321766405
A,334.7431826676416
C,229.31507933381997
O,202.7199261761588
U,101.25822023550647
C,232.6516094635312
M,195.37268044637707
A,309.2937846764504
M,231.34224908035242
A,393.75458668893646
D,265.94315361487145
O,35.64274798280205
A,343.4484786382267
A,384.40470331974313
A,375.62501964275344
U,99.44594627463512
A,349.5400190289103
A,309.0323887378763
M,67.95772322052586
O,173.95514264998783
A,292.7602743497799
D,385.3201706060382
A,393.6869438289012
U,214.5036933912603
U,97.64360345001182
D,356.04418552657296
O,248.83771689506773
A,486.77657236134155
U,194.83116875643876
O,240.8304181340153
A,309.75035032307846
A,476.43642927496086
A,284.2965034691218
M,137.97345658086567
U,129.32318492599188
C,260.9009471048819
U,77.93547010031583
A,328.9512252533355
A,338.5014656882314
C,194.70544070415474
D,284.5390001187991
U,118.64977797745743
A,354.56954987509846
M,242.36632106903764
A,352.0138069217648
C,261.0792818332495
U,12.12767510582134
M,339.66217176803656
M,154.120036907935
M,211.16758319189998
D,265.88202003053254
D,325.7802256032029
C,269.38934170229936
D,309.9216434338547
O,126.0588649883091
D,337.61550529367935
U,86.32411049198363
M,241.5710935634504
D,252.64754250805655
M,154.03244908004393
M,134.82260383636515
D,377.0541589077602
D,295.6093638900556
U,114.54646449077798
O,137.31467691157877
O,190.87165850583582
U,99.59459378401098
M,153.3515762407468
U,112.0767532316659
D,256.73262101221485
M,336.42489267953744
O,150.35895080491017
D,292.46620073967085
M,228.43441783371753
M,237.67410691391817
C,205.0721453674082
M,214.68771533384734
U,45.16904081573896
O,107.45208338623824
C,261.30473959148617
M,242.02984001282712
A,330.4681329529299
D,275.5672706178755
C,326.5313909006536
U,161.08855566742233
U,69.77108526383819
U,27.97577990434229
D,306.92931422070245
D,272.76282898170183
C,237.99451869858095
U,111.69144327020197
C,201.1421881585818
D,330.68707643070115
D,192.84123125126555
O,107.7907796493743
D,303.67437556427825
A,353.0643727046531
A,393.35724027667885
D,309.8220949042193
D,287.11167857739827
U,113.83700609301434
O,137.60813770031226
O,186.31640448060898
O,118.8704815683425
C,249.93421609774376
D,296.666099229916
A,364.4043859055103
A,370.49639000825533
M,223.31823394076375
D,253.11918581630133
C,209.14502148277865
O,53.89233873199525
O,122.06117025838317
U,36.75780507076295
O,183.50586708530557
U,180.29064842735409
D,283.28196250056885
O,220.11781842152322
M,190.78746724360758
O,169.39877306424617
D,293.42863074400583
A,360.4386839484027
C,270.4088861628694
M,214.02478796418814
M,198.7122122465109
A,292.5487283035449
M,110.91908949118714
C,217.48068061056983
D,278.01869382424917
D,240.088211889045
A,318.80301004452963
D,223.5701360577667
A,461.1408196217419
C,254.81350116061623
D,224.57309760826374
U,95.88631521953081
M,147.37722224470323
A,450.7626806955634
A,259.0306800659892
D,274.0094238506285
M,197.74439972474465
A,456.4862993442596
O,223.51826392914757
A,476.35436925927286
D,228.79220506753984
A,271.1568588773561
U,104.3664409692811
A,417.4995343523018
O,211.45551946765875
D,260.4805051748574
D,355.36062375814413
M,146.43582166517263
C,234.38207032070275
D,314.95671864981193
M,122.27614081816384
M,234.49810392179268
O,62.867584350480044
D,352.38764253237247
M,222.75640634072982
U,104.12892975947679
C,212.8077689734559
D,357.59949813679935
A,340.69423466055656
M,155.0322109175551
M,171.92703106570906
U,82.25781995670968
A,284.66567264794696
U,118.0915967903094
O,154.80379454384342
D,254.42661334417897
A,336.01030854466285
C,258.7106749412532
C,318.59404861884224
A,344.6930348975868
A,358.04407745735017
O,124.82600135041184
O,132.53072844407674
O,93.14604256976351
D,286.39165070627183
C,211.641574320118
D,349.89128371884306
D,334.027073809513
A,350.7427201631145
U,69.92376441248592
C,251.25842606566465
O,206.39768779164635
U,158.83874715807133
M,190.29271773715254
D,444.06153268503624
A,350.03458091836364
C,215.87527010011226
M,182.8243160245835
D,310.2315363829102
A,274.62236746333804
A,481.3365801138391
U,188.20685194403728
U,88.21224870490612
D,329.52928934380435
U,66.89308644600229
D,302.04206455823845
M,202.02860928559994
M,223.88037270640356
M,208.51932299929828
A,325.02536636575456
M,193.82831397932483
U,76.6154415059271
U,85.9136630456034
A,309.380223326035
M,188.9300341800259
C,250.26069083599907
A,354.8277130904972
M,163.57815842368888
M,306.937008586684
D,279.67040307931114
A,266.8900387089159
D,395.6005050708084
A,358.22110302777105
D,324.2179250210026
O,133.84572443536752
A,376.24698949789155
U,107.9727522109508
M,173.43100970778497
C,314.38849362269167
A,427.1467969976171
M,216.08468276642455
M,202.11251317799852
D,282.863953110457
A,327.58652300746974
M,251.2434945508005
D,373.9420520536659
A,308.19266921823845
O,175.73006544492603
A,300.2043948024762
C,199.34445533014016
U,107.82295867485861
M,186.53775813659044
D,267.82753922207746
D,366.3536770947495
U,153.17685518141647
M,232.60306392905818
M,161.6546333575006
C,267.56848896500674
U,132.352283251993
O,60.89001457854276
O,181.752119351637
U,218.37035326689897
M,256.2686440120288
M,139.07900291258764
D,345.54123461050074
A,395.8116356728162
D,342.6073694508075
A,395.2465661778999
A,371.5434659396162
D,350.5918431288419
D,274.1310499712824
A,357.81240018995805
M,243.49081833170052
D,297.048275967718
O,83.27477009690236
A,403.3092733398942
M,223.66969090553997
A,375.66876451281973
D,203.36668025622274
U,38.84164773390235
A,376.18874534477425
U,38.65833000603411
M,189.72508913265364
A,363.8546196373727
M,191.3798519084194
A,271.1506994507943
M,234.87100281931248
A,370.6426897263592
A,289.94176794724825
A,417.14694094596126
M,234.6665125420459
D,330.03705858480544
A,287.48599298880373
C,243.31337240815427
A,419.5576516631828
D,274.54152813577025
M,300.6748149941181
D,267.040427210649
A,388.8184196217886
O,110.74144021342279
M,181.15113471164958
C,244.2313660352621
A,292.13103527515665
D,291.85729867872703
U,190.10873019900816
M,193.23035443362681
A,342.57585396369205
O,90.3325192085751
O,173.60790922208056
O,162.8000868811759
A,344.075102466441
U,60.42481854659643
O,102.97821663518447
M,203.82267344661153
D,305.42351649137305
A,322.0751365266174
U,16.854116531721175
C,252.2264148541938
U,133.60704646495108
U,103.83688066939617
O,103.72416186637498
U,121.01871137471075
A,388.5024182088782
C,262.67616570629536
M,88.03963225625736
M,233.90529634973225
A,412.1551875448459
M,246.5975872253333
O,94.33267552484318
M,160.43528593960013
M,146.1048767235503
O,241.39208885616992
M,230.06563676955818
M,215.83558634817038
U,39.72305742967297
O,113.18594869434261
O,117.41098454355294
A,337.716120673432
O,177.01930788077033
D,266.23483733460705
O,29.783863550816005
O,155.45299868272485
A,392.127003450042
A,365.93012677637745
A,304.6861796234036
U,80.01464603319268
M,181.35005937835393
A,413.95721931138286
A,326.2831280703025
O,170.43800212713128
U,185.41782351765983
D,389.07591292998154
U,138.64829258472983
O,195.8300620850345
U,146.1602733466476
C,210.72269889163104
M,217.4909229886153
M,115.40261890499643
D,233.227675823893
D,341.4884663085565
O,118.1735696892379
O,168.65999596593366
A,314.5025781569044
D,218.4734410080506
O,71.94956810634852
M,278.098359595035
U,91.58509990743508
D,342.0578095447331
D,239.66793297862466
D,286.36779239049986
O,87.00292546489898
U,110.28660832533095
D,265.94733690210387
M,215.4946041180937
D,308.07963409575433
A,381.8410198366118
U,79.05907761599727
U,79.76824866161695
C,251.87603733143905
M,295.0062307188469
D,294.39733829911006
D,412.6094312290825
O,99.6611795361115
D,330.28745445619626
D,390.0472415690447
D,351.618969871476
C,322.1482976828686
M,253.09756229227744
U,4.590177898811888
C,226.67561955583616
M,150.70623952835746
C,242.42330393135435
U,92.60974889217988
A,364.82468875493095
A,337.60528609024595
D,269.6040565302809
D,262.4421339393732
O,180.83499723876932
U,118.65851757616208
O,147.61785692538228
U,72.77838789318385
U,124.89421093020923
M,213.20757776547623
M,189.40648530260918
U,180.4496430919771
O,210.1738275008347
A,278.36262747676176
M,310.90793705211064
O,193.56401494514628
C,219.0575451563761
D,400.0033164773157
C,190.26311363476555
D,369.2582467639409
O,211.30456575383383
D,278.0744963070825
D,370.58142501054454
D,399.7265013166061
M,225.5869093873428
O,138.59419786324585
M,202.59459207703975
M,188.5197115458941
M,123.23146284434559
D,373.39590148286663
U,57.81485217227344
O,98.8533229204368
O,197.06539285161415
U,135.63379652253334
M,221.5229895451851
U,80.7297682573994
M,202.91423846988815
M,198.78304644033756
O,69.95038020494789
A,281.1367316422041
U,165.36627486035957
O,184.2927959831176
A,435.86274033995034
O,94.50215609282351
A,341.17058134729075
M,190.26930895302215
U,8.397064227363032
O,142.4639361706672
O,200.77947125688198
O,170.94153246348216
M,154.04816981693722
U,167.06443565314322
D,330.89915448879196
M,261.3628158556557
D,266.83604699364173
D,293.35334577340706
M,238.94289449183356
M,160.42184308672506
C,259.52880918468986
U,167.68026596059454
O,141.1941571390818
A,358.90274636160746
A,342.5240101133216
D,270.41719419065123
M,194.86723697166832
D,238.5449609829216
M,209.29085497003192
C,232.71964966232252
M,202.44735439654124
M,117.52204421226104
M,178.92509938125997
O,104.24164184357453
M,218.95949245198258
D,231.8688679311085
O,156.46902441340166
O,192.81926613811984
O,231.7639069484904
D,296.23065672808275
M,176.1423387960478
C,282.35591486962835
A,307.58307349396426
D,224.1796219840701
M,232.0843330136814
U,30.142891542747932
U,143.64759597760124
O,92.11287556206233
A,407.8860183406255
A,415.74396940520825
M,224.35258917427058
D,319.5540793161418
D,283.0076321799257
M,233.65749542812173
U,68.87708335132818
M,176.29997317830504
U,89.33229088358483
D,304.9276819356642
O,163.14879085225004
M,183.2993606333877
U,99.43343846713468
A,328.7268717847562
A,281.20958181129595
D,295.2059609318337
U,174.61995111796432
O,158.72786732640841
M,271.07938825583534
U,120.20543330718598
D,275.34105500367724
A,330.79665026716145
A,393.6953928081265
O,129.22355719629672
U,124.35464868374044
U,119.84878255754315
M,222.35720598035513
U,71.988910068519
O,229.10602660140344
M,221.0913999183206
M,177.7280998654682
M,161.2144799886121
D,315.83680320796924
U,26.081412186402247
O,237.4149379783829
O,114.8238753980797
M,244.23241492190036
C,252.81540219906998
D,282.354510795222
C,250.91032775450162
O,97.85954612536558
D,243.6806794618188
D,288.4070610340404
A,380.43282774959863
A,410.17509032945117
U,153.95023716883577
A,389.2104726549458
O,195.66233440242084
D,279.4583704488121
O,192.42841690243017
D,325.5670184679102
M,195.9337536496865
O,132.56167240194972
D,387.5170974218329
A,308.04716931103434
D,357.0337348671851
D,310.4894765790483
A,403.4049639632951
C,284.9420324668314
M,277.8815783432196
A,287.06084530488357
A,372.43740537607636
M,137.59024620052585
O,89.55087915603181
O,196.19307883328125
D,367.637833739232
U,58.18439507978546
D,215.3493606204315
C,264.9101406824002
A,354.13120838402443
M,204.05166251755966
O,190.0169885994822
A,329.17958132299145
U,44.11176824950156
U,141.15682286985913
D,285.77380601456525
M,155.11321578925237
M,237.28592410955756
C,247.6346152657412
O,190.78770358917504
C,293.571799977198
A,269.2806770496315
A,269.14309562953775
U,111.28291018144307
O,121.50561031086814
O,150.4384940833025
U,159.45928903416683
U,157.82348988062125
A,295.40555084632047
C,263.73079270618575
D,295.03001437577643
C,178.40044149247748
U,127.60029449286876
D,202.1408561630159
O,33.20403554277054
D,251.3979478462214
D,300.1257701731269
D,209.47564175704147
M,175.43025508103761
M,250.54705665284288
M,189.38895817779536
D,242.02193552766576
C,289.02899703753434
C,185.86771723154533
O,72.21203328698377
M,196.8560105759655
A,394.681296053446
M,294.06699894861566
C,177.37252680168737
M,234.4704670521863
D,243.09697284787794
M,234.334814692326
O,137.66828090306294
M,153.2808709128405
M,175.96532861105393
D,279.217451484915
A,342.2835999840695
C,271.75142447057846
A,332.6643774870364
D,280.5710405351574
D,228.4203568649926
O,186.46740714776786
M,227.66934645835562
M,191.37125226834883
O,252.05488708632612
D,209.58835220981692
M,112.24290969165479
O,141.572099743154
D,305.35935586483623
M,208.3681570950289
M,184.97353383030884
M,158.83160922488702
M,189.73356299870628
U,68.99630771725546
A,332.32254635571906
O,120.15878367385355
D,394.37482531343727
O,199.09109809943868
C,212.97127833150904
M,201.88880359558786
M,164.23329351793325
M,202.61335682208588
D,359.1886194787645
M,232.69040027984119
D,408.7739185199582
C,254.22829620299592
O,140.67206241807426
D,349.4108916045441
D,369.13671435179447
A,345.86415989891435
A,396.14302286403813
U,138.6486385210721
M,125.82917267260396
A,368.7294182362292
U,18.168392228962446
D,327.5814776747877
A,343.84438123425645
A,253.18658624296864
C,266.72759587599165
D,267.2284910880213
D,284.28183433897823
M,211.43959500678235
O,280.1853096631583
A,378.98204844563224
M,173.26878517198034
A,301.8964429170302
M,289.81048131232933
A,382.4426281029458
U,172.88823962733298
O,138.73336226314197
U,85.91118388111329
D,235.74905171461353
O,140.08734634584357
O,108.74859070283652
D,345.3812968244515
U,127.96704740185689
A,222.2785367328429
M,247.26882012596275
C,299.49772140324956
M,208.47912873385363
O,105.3252860543577
A,383.02802295662207
M,114.76662492768311
M,223.94601697454814
D,302.0529279863307
A,404.2414076625922
M,217.05999105975607
U,108.67344556457553
C,242.93893106720097
D,434.1840118405754
D,272.2619672207892
O,1.2
D,313.860590791593
A,340.9698843936576
O,97.05543230671039
M,132.74887840805258
M,201.33565439527422
O,241.813923000023
D,246.6885782567391
O,92.16137574852135
M,234.9997485252316
D,280.51034877226186
O,65.02848692827901
A,319.82144925278817
D,253.28153688009652
D,313.27535593585515
D,275.77724822003836
C,264.29107892666417
A,364.2232476765854
A,381.1038379167607
M,88.83276529132634
D,257.6046825540985
M,266.0479133092709
M,251.38096416066463
C,202.66315918775157
M,154.23166956936188
A,399.6736845206006
A,381.7836839454783
U,101.10646447048882
D,338.5812293159985
M,287.33681211759756
A,354.89959185373925
U,136.3104509970908
U,32.484323439799695
U,34.789222925357564
C,302.8960281034462
C,230.5796940573658
C,273.74764475072664
U,1.2
M,139.11202467794618
O,128.85009952045726
A,304.4798993704871
A,302.99332491377277
M,178.4178529917621
O,152.45010038494223
M,156.66414751641395
C,195.2897484711213
O,144.60199315734923
D,256.4079353971411
D,259.81332082740107
M,210.9443979631867
C,207.22516054125165
A,409.1161339114521
A,326.2244549370395
A,372.0745456319413
A,292.01811903636025
M,163.91923868236242
D,300.1060085431858
D,338.881727620279
M,227.22216539852374
U,71.17918635854537
O,160.64911334460564
M,213.05220178617097
U,92.69084987448085
O,90.87820259968524
D,320.89577060731466
O,198.80964161690386
C,220.65238063901168
C,254.3498176707849
U,15.253999017428683
C,295.52504763932285
D,379.6665001140911
U,82.68197463847868
U,113.96156655673582
D,311.8858006093515
D,290.37936537956534
M,193.9977519926777
M,172.967780304435
M,198.6311315358712
C,235.65554122219908
O,167.83671652565894
A,364.16813317568983
U,61.01605301542684
O,145.76283593582448
C,340.937673195913
C,185.39663649504737
D,223.15036198351234
U,166.88901729319662
C,229.21338344868894
M,252.17471020414425
D,260.09159800179043
D,340.5598086645166
C,277.59435288757913
D,330.097706707887
D,236.40831433917134
A,361.93054220489495
A,396.5012083001271
C,209.9890285926193
U,135.88927921883518
O,127.47339998693926
A,325.5576456437388
O,230.20394475353794
U,49.73632786845003
D,325.69787226609526
C,287.3737484532867
U,11.560176245093245
D,356.2499178996266
U,105.0010635763705
D,329.3602236163868
A,346.06598456264703
M,183.35178835841367
A,448.62041113444263
C,250.99356411216957
M,191.2484000635686
D,265.71750791303816
M,199.3220525075117
U,105.22894940623212
A,357.9420095313804
M,203.218540694421
D,271.5797870228489
C,265.9207821364048
C,275.4901167949828
A,327.79702651831883
D,377.8924889312085
A,350.842021793582
D,291.4711012162251
M,197.55752310926033
O,143.14655224630758
C,328.73738666135034
D,265.6628098624298
D,294.64898699317604
D,150.61719417277263
M,228.80701865652722
M,212.91960374665894
A,321.20859020362286
D,351.8927515913996
O,172.66672509605922
A,364.1654646362181
C,265.41328324193904
M,223.92749755356385
D,378.3297289232392
D,421.0715730199035
O,163.5161709268555
M,285.73570941344406
D,327.4044470564537
M,138.05082847861058
C,159.75592188740345
M,167.83109304309656
O,51.42232869768024
M,196.50204885633764
D,296.8605881648452
O,171.72818055538207
D,398.5212266324954
M,212.4488437199656
D,171.98706650464476
M,195.44453895429308
D,289.36737439195554
M,159.67041284470707
M,177.52644009571895
M,188.43461743656817
D,348.82052792642014
U,88.62629294099042
U,109.96094338505578
C,214.61807571270316
A,345.05406407957514
C,257.78387101572616
D,272.16771151422455
A,336.1253620347331
D,269.69051091947165
O,123.23335894011815
C,353.97434222099145
A,361.586977025353
M,316.61264986741395
A,331.72088402835027
D,240.01201338423928
O,146.4695852686562
M,238.38397528091573
C,251.2115349148617
A,386.00001615395206
D,267.35582484261965
D,353.5095769559258
A,459.15048534174935
O,217.2799244866005
M,206.3543009629727
O,125.62163576896147
M,133.76398003277234
C,358.18554421339206
A,314.33236172803083
C,188.04418792997367
A,339.37919591678457
D,333.36166371590645
U,142.84012260777786
O,78.62033278589467
O,192.46337590779564
D,299.1227747659613
U,103.43500400500895
U,78.91983598042759
U,145.33763884417843
A,332.045639551061
U,41.71264978477345
O,122.52196558185412
D,312.97787054776984
O,118.58618488894344
D,297.78401267841804
U,1.2
C,246.05830191899747
D,358.41961385462685
A,362.47690191084007
D,326.4123034081341
M,204.81946548502557
O,132.55390053109474
A,370.8842965189865
M,177.5600624026935
M,112.04473146470136
O,165.69352804188946
A,361.88542964300746
A,272.20044398069007
O,131.76752494635474
C,332.35588338850323
M,214.05382420741196
A,433.97863231105384
A,315.02373483823123
M,281.78879013550437
M,178.5450648466659
A,312.6305707110301
O,174.91378799459676
M,225.32776245488222
O,191.20095200362266
O,48.5745386206593
D,261.2075979071366
O,82.30634080092435
C,265.90531764951703
A,300.55014623482737
U,137.80273167804697
O,119.24467455435807
D,282.75383010635744
U,17.614708561844836
U,100.61271008355628
O,202.4502851264231
M,274.6957643596931
M,273.787872486243
U,64.46165363083855
A,441.91808587673637
C,113.18958422200436
D,338.6987811220636
O,228.26352355810337
D,296.1589751492348
D,384.79158968930955
M,167.40841557247256
M,181.36355695749597
O,184.6827056244461
O,105.6926742170173
M,165.0028184833837
D,354.89561519451894
A,388.5573607609619
A,365.0017651699215
U,118.73796549476612
U,111.83100179831654
C,286.47256985338436
O,233.8119840037055
O,144.42175342234924
D,385.8384872676628
D,238.58075506622467
M,176.39795447827436
A,344.03965929148137
M,129.45825555847068
U,108.250533729496
M,169.29472105225855
U,140.42473963015448
U,93.67476780455007
U,96.72884671520677
A,360.4047767504159
M,243.6095852493828
M,234.22771080047562
A,314.9993069121987
A,451.92005166068503
O,172.3504306323169
A,358.71994447167276
C,191.80027521457853
O,123.98009137915527
U,121.34544997571683
U,130.16035297472547
C,355.39026263264907
O,233.14966212927385
A,312.5260837165434
D,329.5591430420636
O,137.43686285899233
O,226.0745286281572
A,372.5100193885407
U,114.79556815409235
A,275.07372159311035
A,349.28594125378567
U,42.776583486066876
D,384.4056832061616
U,54.98501176444721
O,167.86970854930254
U,108.01513322657021
D,200.34945265471387
M,175.990654326021
U,55.9491693473746
U,65.06593516809392
M,256.43301096029023
D,345.18454188228395
A,456.1413675991032
D,315.4018947089766
M,228.60263664270178
M,279.0527655369848
U,141.19966191312164
M,272.7342952639011
O,133.69444002555377
M,107.24144349225888
A,338.455832453259
U,23.545639876336494
M,259.05331788898235
U,99.56629762109365
A,344.12023524123435
U,138.67198778323518
A,329.9428749084431
A,330.8990632847953
A,440.5173585693776
A,327.874402190059
M,180.40932354192879
D,231.22447667348828
A,384.97915218242656
A,405.5051193397127
O,117.83920413794458
C,290.92748468296105
M,289.4488519767897
O,111.04697735280466
C,309.09153308888676
U,179.69659392394158
M,145.53797901378596
M,113.25998257925293
D,305.44283588294974
O,131.01695714527412
D,328.7424714171736
O,73.65990489864478
U,125.13321901532008
O,97.52084243334443
A,338.4427832777597
D,268.49952972260286
C,249.0976608368836
A,391.8116139328579
A,269.4916248698197
A,351.5497775314002
